title,imdb_id,author,date,review_rating,review_title,review,likes,dislikes
Captain America: The First Avenger,tt0458339,justrap123,"Aug 1, 2011",1.0,Be honest..........it's bad,"I didn't get what the fuss is all about until i saw the movie and realised it's a feel good movie for Americans then why bother releasing it in other countries . If ever there was a comic book movie not supposed to release outside u.s. it's this movie , a man covered in stripes branded with stars looking like an American clown fighting with dozens of Nazis,oh sorry hydra-what?,exactly . Overall this movie had no good action sequences to speak of , an almost forgettable climax , all our hero does is throw an olympic discus provided by howard stark and almost always looks like an average superhero with nothing special,either in charisma(contrary to batman) or powers(contrary to almost every other superhero). I left the movie halfway through , intolerable to say the least .",187,199
Captain America: The First Avenger,tt0458339,Vinegaroon3,"Jul 27, 2011",3.0,Mediocre at BEST....no....it's simply bad.,"I really wanted to like this movie. After all the terrible superhero movies that have been released lately, I was somehow hoping that ""Captain America"" would be different. It wasn't.

I liked the idea of the idealistic but physically weak protagonist who was impossibly patriotic, but beyond that the movie completely fails. I have never understood why superhero movies always feel the need to go completely over the top with outrageous super-villains. In this film Hugo Weaving plays Red Skull. The Red Skull mask looks like something a kid would wear for Halloween...it's that cheesy. Red Skull is apparently possessed with powers similar to Captain America, but also has at his disposal an army of minions with very advanced (and largely unexplained) technology weapons. Yet, these laser beam style weapons seem to do nothing for them.

I guess I don't get it. Would it not have been enough for Captain America to simply be involved in fighting the Nazi juggernaut portrayed in a fashion similar to what history recorded? Wouldn't the Nazis be adequate villains for anyone? If I seem to be dwelling on this issue, it is because for me the silly, cheesy ""bad guys"" really ruined this movie.

The movie also fails because it is obvious from the beginning that Captain America is basically invulnerable. It is very clear early on that nothing is going to happen to him. I was under the impression that his ""powers"" consisted of nothing more than being extremely strong and athletic, yet his antics in the movie remind one more of Superman. Captain America's shield certainly cannot shield everything, yet the protagonist is apparently completely immune to the effects of gunfire and laser blasts. Yawn. Even Superman had his kryptonite....

I imagine the superhero formula is more difficult to pull off than it might appear, and this movie fails yet again. It is largely silly and boring.

I would recommend that you skip it.",177,176
Captain America: The First Avenger,tt0458339,TourettesPersonal,"Jul 28, 2011",8.0,Retro Blast,"Captain America: The First Avenger is a pretty decent film by its own merits. Showing the good old retro style and production design, since this film is directed by Joe Johnson who is capable of portraying the old times perfectly. Chris Evans did a great job as Captain America. Some of the action scenes are disappointingly unexciting but at least the CGI effects are eye candy. The movie ends with true patriotic heroism and full of heart. Definitely not new but it's still enjoyable.

The trope of Captain America: The First Avenger has been reused by so many superhero movies. A good guy who is a weakling became powerful then eventually saves the day. It's definitely not innovating even for the people who've never read the comics but it's a relic. Well made production design & the old fashion score. Most battle scenes are montages. The action scenes are large. It can be watchable but some of them are pretty bland and poorly directed.

The joys and the thrills mostly goes to the performances. Nothing goes wrong with Chris Evans. He did a decent job as Steve Rogers/Captain America. Hugo Weaving is fun to watch by his campiness and menace for the Red Skull. Tommy Lee Jones is the comic relief here. The special effects are everywhere. Skinny Chris Evans and the background of the 1940s. Well, they are good enough for this film.

Plenty of things worked in the end. Captain America: The First Avenger is a relic in its old fashion style but a little messy when it comes to the editing of the action scenes, but it's still enjoyable. Patriotic heroism, full of heart, Chris Evans, and decent production design. Marvel Studios and Joe Johnston really beats the awful 1990s version. The action could have been better but their flaws can be ignored. It's fun enough as a superhero movie.",206,144
Captain America: The First Avenger,tt0458339,hurricanemania,"Jul 15, 2011",,An awesome installment as we wait for The Avengers to assemble!,"I had the pleasure of watching a sneak preview for this and thought it was a great superhero movie. It follows the ""superhero formula"" but that's to be expected. There are plenty of references to the comics as well as the other Marvel movies. There are numerous comic book references and foreshadowing that I probably can't even write here but will excite most of the comic book fans. In fact, Howard Stark plays a prominent role in this film and you see where Tony Stark gets his charm.

The movie really captures that patriotic spirit that permeated the US during WW2. The movie itself almost becomes like one of those military recruitment ads it showcases. It is chock full of flag-waving patriotism. But you probably should expect that going to a movie called ""Captain America.""

Chris Evans is a good Captain America and downplays any flashiness associated with him as the Human Torch. The CGI effects that show him as a scrawny twig were seamless. He carries that vulnerability with him throughout the film whether he is getting beaten up physically or emotionally.

The rest of the cast fills their roles well- especially Tommy Lee Jones as the gruff, but lovable, colonel and Hugo Weaving as the evil baddie bent on wold domination. Those two play their characters the way you would expect them to. Although I was waiting the whole time for Hugo Weaving to say ""Mr. Anderson."" The only odd twist is that Captain America's sidekick from the comics, Bucky Barnes, is much tougher and older than you'd expect.

There are numerous one-liners throughout the movie that drew chuckles from the audience. You also get plenty of action and explosions which are always a crowd favorite. Stylistically, it's very similar to Iron Man. Overall, it's a fun comic book adaptation that really adds into steam Marvel is building up to with The Avengers. Nice work.",168,132
Captain America: The First Avenger,tt0458339,reddiemurf81,"Jul 22, 2020",8.0,6.9?!? 8.5 all the way at the very least!!!,"At the time it came out, this was my favorite MCU film. I don't know how this one could've been done much better.

The casting is perfect!! Evans was obviously the choice to portray Steve Rogers. I will forever keep Hayley Atwell in that red dress as a fond memory. Weaving as Red Skull? No brainer. No one else could've done it as much justice. Stan, Jones, Tucci, and the rest of the cast of characters bring the story together.",199,58
Captain America: The First Avenger,tt0458339,webspinner128,"Aug 3, 2011",,A Super-hero Rightly Interpreted for the Big Screen,"Like many comic-book fans I was expecting the worst from this movie. This is not because the character has any less depth than other super-heroes, but I knew that it would be extremely difficult to transition Steve Rogers to film in a serviceable way. The guy is called ""Captain America"" for heaven's sake.

Any comic-book reader would probably appreciate the ironies and idiosyncrasies behind such ostentatiously patriotic code-name, mostly because in print Cap has challenged the assumptions behind his symbolism, becoming a more conflicted and universal figure.

But its hard to translate any of this idiosyncrasy successfully in 2 hours. Fortunately the film, instead of getting to political, is more old-fashioned pulp like Indy or ""Sky Captain,"" which thankfully never takes itself too seriously (which was one of the flaws of ""Thor"").

I had my doubts that Chris Evans could pull off the modesty and heart needed for the role, but I was wrong. As the Red Skull, Hugo Weaving was wonderfully evil in a nostalgic, serial-villain kind of way. Haley Atwell is a sidekick/love-interest with the rare quality of not being incredibly annoying, and Tommy Lee Jones is perfectly cast as Tommy Lee Jones.

The reason I found this to be a good movie was because I enjoyed it, plain and simple. It's well-photographed and well-acted. Like its titular hero, it modestly embraced its silliness, creating a charming B-movie experience.",174,57
Captain America: The First Avenger,tt0458339,Baker-63,"Apr 19, 2012",10.0,A review and a review of reviews.,"I loved this movie. Captain America has had 3 movies in the past, not counting some 1940s ones which can be excused for being good, that were so awful they make movies like Steel or Green Lantern look good. However, I saw a lot of critiques for this movie that were negative. Now I understand differing opinions and all, but they all followed a formula and each one seemed like griping to the point it was just getting stupid. If you'll indulge me here, I have a list of the repeated ones and a rebuttal to each.

1. The technology for WWII is too far advanced! This one was the most common and the stupidest in my opinion. It's called ""Fiction"", as in ""not real"". Every time I heard this one it made me think these people have no suspension of disbelief and would complain that Iron Man is a terrible movie because the technology to build a flying robot suit doesn't exist yet. People, it's comic books and it's in a fictional WWII setting. It's allowed to take liberties.

2. Captain America is too invincible! That was just stupid. Captain America is relatively weak compared to many other superheroes, he's just a perfect example of a human being brought about by the experiments in the film. Also, he's the main character. He's not supposed to die in a movie that is leading him up to be in a tie-in to all the other recent Marvel films that will lead to The Avengers.

3. Red Skull is a terrible villain.

There is no sense to this one. He's supposed to be the guy that's worse than Hitler and can get just as many people on his side to do his bidding. On top of that he can take Cap in a fight fairly evenly. Saying he's a bad villain is baseless.

4. Steve doesn't go through a character arc/get any back-story.

For one, he really doesn't need to. Steve was a good guy from the start, and he did go through an arc. It was subtle, but he did. He gained more confidence and become the soldier he is. He has a back-story but it's weaved in throughout. We know he was bullied a lot, we know he he is from a military family, we know he grew up with Bucky, we know he has had very few, if any, dates in his life, he's a childhood friend of Bucky, and we know he wants to be a soldier because he feels its his duty. I'd rather get it weaved in through the narrative of the story rather than get a huge text dump or just have characters talking for half an hour about everything they've ever done.

5. This movie just glorifies America! Not really. It's a good vs. evil story that happens to have a character named Captain America, which was given to him by a publicity stunt. I suppose you also hate movies like Saving Private Ryan because it tells things from the perspective of American soldiers but not the Japanese ones?

These were the most common arguments and they are easily refutable. Captain America is a great movie, showcasing one of the best Marvel has to offer and should be in the 7s or higher, not the 6s.",179,47
Captain America: The First Avenger,tt0458339,drhuffman-17263,"Mar 23, 2019",10.0,How is this movie a 6.9,"People suck, that's the only reason this movie is rated to low! I love this movie!",159,63
Captain America: The First Avenger,tt0458339,Dash1969,"Jul 20, 2011",,"Superb! Fantastical but perfectly balanced by the time period and ""greatest generation"" setting","If there's one major element that truly sets this movie apart from any other standard ""solid"" comic book movie, it is the way through which the director communicates the experience. We feel for Steve Rogers and fully embrace the character as we go along with him on this amazing ride. This movie isn't about comic book pulp or American propaganda but about a deep and meaningful story. The elements are fantastical but perfectly balanced by the time period and ""greatest generation"" setting. This visual and emotional imagery is presented throughout the movie and provides the viewer with greater insight into the heroes AND villains. This one screams quality from the opening scene and screams fun all the way through.

For those going into this flick expecting a lot of fun, prepare to enjoy-- although fun's not the only piece of this pie. In fact, I think all movie fans will be stunned at how many levels this movie delivers upon. This is a smart and surprisingly deep film that really delivers everything I wanted to see.",120,96
Captain America: The First Avenger,tt0458339,slayerjmk95,"Jul 16, 2011",8.0,The First Avenger,"I was truly lucky to catch a preview screening of Captain America and i am ever so grateful because Cap is without a doubt one of the best Marvel-hero films of all time. Chris Evans was a great choice for Captain America, having his extremely heroic tendencies and his weaknesses (you see them progress from the beginning of the movie). He has no terrible lines and, coming from a comic-book fan, knows how to fill the shoes of a superhero without any real powers, during WWII. Joe Johnston was a fantastic choice as the director, with a pretty good 'track record' behind him (Hidalgo, Jurassic Park III, Jumanji, October Sky). Joe truly knows how to show us a sci-fi story during a historic time period without having any hiccups or mistakes that could bring the movie down greatly.

Captain America is one of the greatest Marvel comic-book adaptations of all time and should not be missed, even if you aren't a comic book fan because Cap has everything any action/adventure movie would have to make it great. Don't miss it 9/10 Stars***",119,85
Captain America: The First Avenger,tt0458339,Al_The_Strange,"Aug 7, 2011",8.0,"""A weak man knows the value of strength.""","With the imminent ""Avengers"" movie coming next year, only one hero's origin story remains untolduntil now. Falling in line with ""Thor,"" ""Iron Man,"" and ""The Incredible Hulk,"" ""Captain America"" showcases the rise of Steve Rogers as the title character. Unlike the other films, which take place in modern times, this one goes way back to WWII, showing the Captain kicking Nazi butt! With a lot of ""Wolfenstein"" style occult mystique and a slight ""Indiana Jones"" sense of adventure, this movie has a number of solid action sequences, and plenty of imaginative special effects and setpieces. With its references to various characters and concepts of other Mavel movies, it fits into the franchise really well. It might take some stretch of the imagination to believe that Nazis could be this futuristic, but for a superhero movie, it's all good fun.

The story in this case is pretty solid. The main character shows strong development, and for most of the movie, you really root for him. There's nothing more thrilling than watching the underdog getting the upper hand. As it goes on, much of the character drama and story development gets pushed aside by the action, but it still works. By the end, voila, we have the lead-in for the ""Avengers"" film.

If there's any complaint for this film, it's that there could have been more. Whether it needs a stronger action setpiece or a more invoking sense of drama, I'm not sure, but something seems missing, and nothing really makes this film stand over any of the other superhero films that have come out so far.

The film is competently made, with decent (but never exceptional) photography. Editing is good for the most part, but I am not a fan of the montage in the middle of the film that makes the entire war campaign whiz by. A couple of action scenes seemed a little sloppily-edited, but it's hardly noticeable. Acting is swell; Chris Evans is surprisingly strong as the main character, and I enjoyed Hayley Atwell, Sebastian Stan, Tommy Lee Jones, Stanley Tucci, and Hugo Weaving in their roles. Writing seems pretty good. Production value is high, featuring lots of good (if not overly-slick) sets, props, costumes and special effects. Music is appropriately upbeat and adventurous. In the end, I'd say the film met my expectations, but never fully exceeded them. But it, along with an all-too-short sneak preview after the credits, provide the necessary bridge to the ""Avengers"" film.

Recommended.

4/5 (entertainment: 4/5, story: 4/5, film: 4/5)",127,76
Captain America: The First Avenger,tt0458339,goblue97nc,"Jul 17, 2011",,Near Perfect On Every Level - Great Film!,"This film delivers a lot of action, an intriguing plot, a tantalizing and beautiful love interest, many humorous moments, powerful messages about internal fortitude and courage, a classic villain, superb acting and many of the basic essentials of any good action movie. Including, incredible stunts, unbelievable feats and, not to be vulgar, but a climax that plays out like a multiple orgasm. The finish features one wave after another of edge of your seat moments. A good summer movie season just got better and I'm not exaggerating one bit. I've read comparisons to Raiders of the Lost Ark and that says it all right there.

I'd have to rate Captain America as Great/Fantastic, one of the best comic book movies ever made. It is as close to a perfect adventure movie as you can get. Superman has generally held the title as most fondly remembered or nostalgic superhero film. Spider-Man has generally held the title as most beloved superhero film because of the character. TDK has generally held the title as most technically sound and highly rated superhero film. Iron Man has generally held the title as best all-around superhero film. Well, Captain America can compete with them all in every category. It is IMO near perfect on every level. It's tight, lean, well acted, fun and superbly done.",105,81
Captain America: The First Avenger,tt0458339,NanoFrog,"Jul 27, 2011",6.0,The declining attention span of the US Audience,"Really? First of all, the whole Nazi alternative history theme should be retired. Second, I love Marvel comics, read them as a boy, many of them. I liked them. So I understand the initial urge to accept yet another movie bringing up the Marvel super heroes. Ever since Stan Lee decided to retire and count his money, the franchise has declined into mere commercialism. Sometimes the same old tricks, and the tired chase scenes and the over-worked dangling from peril scenes can only be stretched so far...in this film it is to far. After watching the film I could not tell you what is was about, it is completely forgettable. I cannot recall a single interesting moment beyond my surprise to see that Tommy Lee Jones is in the film. I had no idea he was. Really, I am astonished at the overall high rating of this piece of trash. Is the attention span of the movie-going public so in decline? That such a poor film could be so well rated is mysterious to me and would make a more interesting subject for a movie than this film was.",74,109
Captain America: The First Avenger,tt0458339,akshaychug14,"Jul 24, 2011",,Saluting the stars and the honor!!,"Marvel Entertainment has everything to make it's films survive the standards of conceptual film-making and also knows that secret recipe to make those superhero films fun to everyone. Captain America the first avenger is yet another film which will not change your mindset and also have something unique both in the sense of big on screen action and plenty of WOW moments. So does the World War 2 setting adds to the uniqueness, definitely yes!! The story is just not set during WW2, it reconnects those times with the modern era.

The theme of the film is simple and interesting enough to make you stick to your seat. It's storyline is simple yet classic and does exactly what was asked to do in establishing it's lead character as an iconic superhero. The film features Steve Rogers (Chris Evans) a mere 98 pound skinny weakling with strong feeling to serve his country during the dark times against Nazi Germany. Yet another thing that America needs more strong and super soldiers cause Germany already have one, Johann Schmidt (Hugo Weaving). Despite of his weak and skinny body his spirit is not enough to overcome his body limitations, so he catches a scientist Dr. Abraham Erskine (Stanley Tucci) who's been working on creating a genetic breed of super soldiers. With his serum he successfully transforms Steve into a genetically enhanced super hero and Steve decides to put that power to good use, for his country as Captain America.

Captain America: The first Avenger is the type of movie that has many positive assets being the characters, the plot, timing, action and it's amazing tone and feel. With a little comic book tinch in it's storytelling director Joe Johnston did an commendable job in presenting those movie pieces in an authentic way. Overall, a great feature film with some really nice elements and amazing action sequences. Definitely a must watch.",83,90
Captain America: The First Avenger,tt0458339,neacorp,"Jul 26, 2011",2.0,Guten tag her Blaskovitz,"Every time the heavy solider walked in I could not laugh and say ""Guten tag her Blaskovitz"". I know its Captain America and its better than the previous versions, but it is still unbearable not to rif on.

OK, ignoring one lousy editing shot around the end, the movie has good visuals and feels adequate. It's what many wanted out of such a movie after previous failed attempts.

But the main hero is a hypocritical boy scout. He says he doesn't want to kill anybody, yet desperately try's to enlist into the war as a soldier, and in the end deliberately throws enemy soldiers out of a airborne bomber.

The first half of the movie is about a CGI man in his 30es, as it's impossible to take that voice seriously with that body. Any skinny stand-in would have sufficed for this, but they decided to dangle CG for 40 minutes in front of us and think we would not notice. And then they make a pro-steroid add outright into a hulk rip-off.

The idea to throw the Red skull as an independent German villain during WWII is just insane. His Hydra monologues sound like he thinks being slapped by the enemy makes him stronger. His superweapons are overpowerfull, but never properly utilized because his soldiers are stromtrooper dumb. And where does he get his easily replaceable loyal henchmen in such numbers? Not from the Hitler loving loyalist Nazis that's for shore.

But what's really unbearable is how the two powers meet every time. Nobody can see some guy skulking around at a well lit military base, or fire anywhere other than at his shield, which covers only 1/3 of his body. Hell, the badguys even have flamethrowers to deal with the guy, but every time something stupid saves his hide.

Oh, and the ending ""I wanted to bring you in slow"" and that's why I even made you a fake girlfriend and put you into an easily escapable facility in the middle of NY, after which you get a very odd looking finger by Uncle Sam.

Its too insane not to rif on. My best was: You labeled one of your nukes ""New Yourk""? I'm now half expecting the camera to pan off and see another labeled ""Mutter"".",74,83
Captain America: The First Avenger,tt0458339,tgrock,"Jul 27, 2011",2.0,"Very Mediocre, Very Few Redeeming Qualities","The movie is completely harmless to watch. There's lots of cheesy, feel good humor. The villains seem non-threatening and extremely hokey, as well as the origin of Captain America. How can this technology exist if we don't even have it today? (Laser Guns, Robots, Vaporizers) At one point, they mention Captain America's genetic code is different than his serum. They didn't even know anything about genetic codes and DNA back in the 1940s. Question: Why does the villain, Red Skull, have an actual Red Skull?

The action scenes: at no point is Captain America in any danger nor do you really care about his character. He has basically no character flaws at all. Question: How does Captain America's shield come back to him every time?

The visual effects: except for the impressive digitalizing of Steve Rogers before he becomes Captain America, the CGI looks basically like the same quality as the Matrix Redloaded at some points.

The acting: Okay. No real stand out performances.

Love relationship: Why is that woman in the military to begin with? I'm pretty sure that there were no women in that high of a position? At the end of the movie, she even goes into battle. Maybe a nurse would've been more believable.

I don't recommend this if you hate the movie Avatar: it's very similar, but a little better than that one as well as being similar to the 2nd half of The Kingdom of the Crystal Skull.

Rating: Avatar

(Rating names are based off of films of the same name that happen to be as bad or as good as the film being reviewed.)",70,84
Captain America: The First Avenger,tt0458339,SpanishRicky,"Aug 9, 2011",,A Fun Ride That's Worthy of All The Praise! Bring On The Avengers!,"Captain America is a very very good film. I firmly believe that this character is the very toughest to bring to life in the Marvel stable simply because of his complexity. They did a fairly nice job keeping it simple but remembering to do so with heart. The film features a nice pace, the perfect cast and wonderful throwback action sequences. It does have its flaws but not enough to sink the film by any means. Overall, it's a fun ride that respectfully delivers a movie worthy of the legend and sets up for what could be amazing sequels and what will be an awesome Avengers film.

The Good

The cast is remarkable and every single character played to perfection.

Tommy Lee Jones simply stole every scene he was in and his character had the audience in the palm of his hand. Best audience reactions throughout the entire film.

Cap's wartime real costume, look and shield work is amazing. It's right out of the books. The same can be said of the Red Skull's look.

The brutality was not only welcome but needed. It grounded the film and made everything play out in a more real world tone with real consequences. The body count in this film is surprisingly high.

The film had true heart because they made Steve relatable and you instantly rooted for him and wanted to follow his path to glory. The pre-serum 98lb weakling Steve is not only an amazing CGI feat but perfectly hooks the audience.

A story featuring a true hero is so refreshing at this point. No dark brooding and moody anti-hero here

The story itself is told with a very nice pace and in a crisp manner. Nothing drags at all.

The dialogue is witty and the humor works its way seamlessly in to the natural order of the story.

The tone and period work is dead on perfect. I loved the flavor of this film when the focus was not on anything Hydra.

The Bad

I really wish they had stayed entirely Nazi and left the Hydra element out, laser guns and all.

Having no ""learning curve"" hurt the overall film as well. What always works in origin films is having the hero learn and come to grips with his new powers or abilities. Iron Man and Spider-Man are prime perfect examples. I enjoyed Steve's initial use of powers because circumstances demanded it but they never showed him training or learning combat techniques at all. That's a terrible oversight, especially since the character is known as the world's greatest hand to hand fighter in terms of the Marvel Universe.

I would've liked to have seen more background on Steve as a character... growing up without a father and mother during the Depression era and the building of his ethical and moral code.

Overall: A great film that is one of the year's best and oh so close to being perfection. Wonderful job by all involved.",80,60
Captain America: The First Avenger,tt0458339,kevin-miller447,"Aug 3, 2011",,The First Avenger ends the Avenger tie in movies nicely,"I knew nothing about Captain America prior to viewing this Marvel film. Many people were skeptical about Chris Evans being cast as the man in red, white, and blue mainly because he is previously known for playing Johnny Storm in the not so fantastic Fantastic Four movies. Despite, the fact that he had a lot of pressure going into this film, I thought he did a fare job. I personally don't think this was the best Avengers tie in movie but it was fine. The first half of the movie did a very good job of establishing the story behind the creation of this man and how he was initially just an experiment and then turned into a propaganda piece for the war in order to excite people and inspire them to fight the fight. Afterward, when he finally does take initiative and attempts to infiltrate and destroy the enemy, the movie turns into a pretty standard and generic action movie. Hugo Weaving is cast as the villain known in the comics as the Red Skull. Despite a good looking face (a red face), he never really becomes too menacing and isn't given enough screen time as the red skull to really effect us. Tommy Lee Jones is in his realm as an army commander who is in charge of operations including Rogers and is very funny as well as delivering the lines extremely well. Speaking of lines, this movie doesn't have the best or worst script and I think they (the writers) could have spent more time developing better dialogue that didn't sound so rushed. Director Joe Johnston who is know for The Rocketeer brings the 1940s World War feeling to the screen brilliantly and with great set designers and art direction. Tony Starks father plays a fairly significant role as the man behind the suit and weapons of the Captain. Played by Dominic Cooper, we get an inside look at how Stark got his attitude and knack for building new technology. The 3D added nothing, which is not unusual nowadays. The only time it was ever apparent was when the shield was thrown towards the screen which happened maybe twice. This movie does a nice job of finishing the tie in movie for the upcoming epic Avengers movie die to release next year. My only hope is that all of this build up with the individual super hero movies is not wasted. This is worth a rental and I will probably buy this on blu-ray when the price is greatly reduced.",70,52
Captain America: The First Avenger,tt0458339,assman200,"Jul 19, 2011",,Wonderful Escapist Fare,"When I first heard that Captain America was being brought to the screen I cringed. How could they translate the complexity of character and his true coolness but stay away from any cheese? Dress a guy in the flag and remain true to the seriousness of the Depression and World War Two era? Well, they managed to pull it off almost perfectly! The director knew that you had to establish and truly care about the character before he was transformed. He spends valuable screen time establishing his characters and the universe but does so with style and with heart. Making it a period piece really helps give it a flavor unlike any other comic adaptation. The director worked on Raiders of the Lost Ark and it shows. If you could compare Captain America to any film, it would be that one. Everything established early pays dividends, allowing the action to flow but also allowing for better development of the plot. This also allows them to probe deeper into the character's personalities. This heightens the tension, so often missing from comic-book movies, and adds real weight to the action sequences which are thrilling and often mesmerizing. The result is a film that's just flat out exceptional.",66,51
Captain America: The First Avenger,tt0458339,hbenthow,"Oct 25, 2011",9.0,"A great, old-fashioned adventure that towers above its flaws.","As there's something about the the 1930s-1940s that appeals to me, I tend to prefer movies set in the era and made in its cinematic style. And being fond of the adventure genre, I anticipate movies like the Indiana Jones trilogy, ""The Rocketeer"", ""Sky Captain And the World of Tomorrow"", ""The Mummy"" (1999) and, of course, ""Captain America"".

When I first heard about this movie, my expectations soared. The director was Joe Johnston, who made my favorite superhero movie, ""The Rocketeer"". It was set during WWII, made in a 1940s style, and scored by Alan Silvestri. Alas, my heart sank after I found out that they were going to do the whole frozen alive storyline I've always hated. But, I reasoned, the only reason they are making it is because of ""The Avengers"". Without that storyline, they wouldn't even be making it. Beggars can't be choosers.

Well, after two years of waiting, I got to see the movie. And to my surprise, it surpassed my high expectations. I didn't even hate the ending, although I would have much preferred a happier one more in line with the original 1940s comics (in which Cap stays in his own era, then fights commies in the 1950s). So, here are my thoughts on the movie.

Acting.

Chris Evans was great as Captain America. He nailed the character. After watching him as Captain America, I can't see anyone else in the role. The special effects performed on him to make him look skinny for the first part of the movie were absolutely seamless. If I hadn't known about them, I wouldn't have been able to tell they were there. But those effects would not have looked nearly so great if it had not been for Evans convincingly ""acting skinny"". No matter what condition Steve Rogers is in, shrimp or super soldier, Chris Evans portrayed him flawlessly.

It was refreshing to see a non-angsty, pure-hearted hero for the first time in a while. Instead of portraying Cap with irony or satire, they took him seriously, and it really payed off. Cap, despite (or because of) his delightful simplicity and earnestness, comes across as incredibly deep and human, proving once again that the notion of the old-fashioned hero being inferior to his modern antihero counterpart is merely a haughty assumption.

Hugo Weaving's Red Skull was effectively menacing, darkly humorous, and overall deliciously like an old-fashioned serial villain. Haley Atwell was charming, feisty and classically beautiful as Peggy Carter. Stanley Tucci's Dr. Erskine was played to perfection, Tommy Lee Jones was a scene-stealer of the highest order, Toby Jones was very memorable as a sympathetic, almost lovable Arnim Zola, Richard Armitage was effectively despicable, Dominic Cooper was good as Howard Stark, and Neal McDonough made his presence known despite very little screen time. Sebastion Stan was also quite good as Bucky, although he wasn't quite as memorable as many of the others.

Visuals and Action.

My feelings on the visuals are mixed. I was hoping for a bit more of a photo-realistic feel, but it instead looks a bit too much like ""Sky Captain and the World of Tomorrow"" (a movie whose visuals I like very much, but would prefer to be a novelty, not the norm). That said, the use of wide lenses did help make it look more real than many other movies with such massive amounts of CGI. The color in many scenes is quite good, or at least by today's standards. I did dislike the muted color used in some of the winter scenes, though. I wish they had gone for more of a Technicolor look, but I'm pretty satisfied with the look of the movie, except for the winter scenes.

I didn't like the action montage too much, as it had some slow-motion effects, as well as giving off a feeling that you're being cheated out of some scenes. I also thought that the motorcycle-chase felt somewhat rushed. Other than that, however, I did like most of the action scenes. The Kruger chase, Cap's first mission, and the final fight with Red Skull were standouts.

I would have preferred that the HYDRA soldiers' uniforms look a bit more Nazi-like, but the look they have works well. Red Skull doesn't care about them as individuals. He is the Hydra, and they are merely his many identical heads. Thus, their faceless, almost robotic look works very well.

Music.

Silvestri's score is the best superhero score in years. His main theme unfortunately doesn't have the ""flow"" that some of his better works do, and seems a little clunky at first. But after you hear it a few times, it grows on you. It's now stuck in my head. Overall, Silvestri's score hits all the right notes, and captures menace, adventure, and every other mood required of it, while having actual themes. Media Ventures, eat your collective heart out.

Writing.

The humor was great throughout. The levels of ""heart"" were set to maximum. The romance, although sparse, was memorable. Everything was portrayed swiftly, without padding, The plot was very well thought out. Memorable lines and scenes abound. Overall, the writing was excellent. Some things that I particularly liked were Steve's journey from shrimp to super-soldier, the USO scene, Cap's first mission, the role-reversal with Bucky, and the romance. I also liked how Red Skull was his own boss. It gave him more menace. Plus, using HYDRA ironically makes it feel more historically accurate. Having Captain America defeat the Nazis would mess with history too much, and having him lose to them just wouldn't do. All I really disliked were Bucky's death and Captain America getting frozen alive. That could work well in some movies, but a 1940s-style adventure of this sort just cries out for a happy ending. Plus, the modern-day bookends detract from the overall atmosphere. Still, the final scenes were poignant, although out-of-place.

9/10.",87,27
